SKU,Product,Manufacturer,Category,Material,Widths,Sell ex VAT,Sell inc VAT,Colour,Slug,Image URL
CA24255ALT,Rock 'n' Roll,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Respect,rock-n-roll-respect,product-images/carpet/alternative-flooring/rock-n-roll/rock-n-roll-respect.jpg
CA24255ALT,Rock 'n' Roll,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Tainted Love,rock-n-roll-tainted-love,product-images/carpet/alternative-flooring/rock-n-roll/rock-n-roll-tainted-love.jpg
CA11892ALT,Wool Iconic Chevron,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Brooklyn,wool-iconic-chevron-brooklyn,product-images/carpet/alternative-flooring/wool-iconic-chevron/wool-iconic-chevron-brooklyn.jpg
CA11892ALT,Wool Iconic Chevron,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Helix,wool-iconic-chevron-helix,product-images/carpet/alternative-flooring/wool-iconic-chevron/wool-iconic-chevron-helix.jpg
CA11892ALT,Wool Iconic Chevron,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Rialto,wool-iconic-chevron-rialto,product-images/carpet/alternative-flooring/wool-iconic-chevron/wool-iconic-chevron-rialto.jpg
CA11892ALT,Wool Iconic Chevron,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Tower,wool-iconic-chevron-tower,product-images/carpet/alternative-flooring/wool-iconic-chevron/wool-iconic-chevron-tower.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Brando,wool-iconic-herringbone-brando,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-brando.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Coburn,wool-iconic-herringbone-coburn,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-coburn.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Dean,wool-iconic-herringbone-dean,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-dean.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Fonda,wool-iconic-herringbone-fonda,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-fonda.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Gable,wool-iconic-herringbone-gable,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-gable.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Grant,wool-iconic-herringbone-grant,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-grant.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Heston,wool-iconic-herringbone-heston,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-heston.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Newman,wool-iconic-herringbone-newman,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-newman.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Niro,wool-iconic-herringbone-niro,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-niro.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Niven,wool-iconic-herringbone-niven,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-niven.jpg
CA20058ALT,Wool Iconic Herringbone,Alternative Flooring,Carpet,100% Wool,4,61.66666666666667,74.0,Pacino,wool-iconic-herringbone-pacino,product-images/carpet/alternative-flooring/wool-iconic-herringbone/wool-iconic-herringbone-pacino.jpg
CA14312ALT,Wool Knot,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Arbor,wool-knot-arbor,product-images/carpet/alternative-flooring/wool-knot/wool-knot-arbor.jpg
CA14312ALT,Wool Knot,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Lariat,wool-knot-lariat,product-images/carpet/alternative-flooring/wool-knot/wool-knot-lariat.jpg
CA14312ALT,Wool Knot,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Reef,wool-knot-reef,product-images/carpet/alternative-flooring/wool-knot/wool-knot-reef.jpg
CA14312ALT,Wool Knot,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Snuggle,wool-knot-snuggle,product-images/carpet/alternative-flooring/wool-knot/wool-knot-snuggle.jpg
CA14312ALT,Wool Knot,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Timber,wool-knot-timber,product-images/carpet/alternative-flooring/wool-knot/wool-knot-timber.jpg
CA13214ALT,Wool Milkshake,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Blueberry,wool-milkshake-blueberry,product-images/carpet/alternative-flooring/wool-milkshake/wool-milkshake-blueberry.jpg
CA13214ALT,Wool Milkshake,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Coconut,wool-milkshake-coconut,product-images/carpet/alternative-flooring/wool-milkshake/wool-milkshake-coconut.jpg
CA13214ALT,Wool Milkshake,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Marshmallow,wool-milkshake-marshmallow,product-images/carpet/alternative-flooring/wool-milkshake/wool-milkshake-marshmallow.jpg
CA13214ALT,Wool Milkshake,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Peanut,wool-milkshake-peanut,product-images/carpet/alternative-flooring/wool-milkshake/wool-milkshake-peanut.jpg
CA13214ALT,Wool Milkshake,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Raspberry,wool-milkshake-raspberry,product-images/carpet/alternative-flooring/wool-milkshake/wool-milkshake-raspberry.jpg
CA13214ALT,Wool Milkshake,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Rhubarb,wool-milkshake-rhubarb,product-images/carpet/alternative-flooring/wool-milkshake/wool-milkshake-rhubarb.jpg
CA13214ALT,Wool Milkshake,Alternative Flooring,Carpet,100% Wool,4 | 5,61.66666666666667,74.0,Vanilla,wool-milkshake-vanilla,product-images/carpet/alternative-flooring/wool-milkshake/wool-milkshake-vanilla.jpg
CA11326ALT,Wool Pebble,Alternative Flooring,Carpet,100% Wool,4,80.83333333333334,97.0,Alby,wool-pebble-alby,product-images/carpet/alternative-flooring/wool-pebble/wool-pebble-alby.jpg
CA11326ALT,Wool Pebble,Alternative Flooring,Carpet,100% Wool,4,80.83333333333334,97.0,Birdling,wool-pebble-birdling,product-images/carpet/alternative-flooring/wool-pebble/wool-pebble-birdling.jpg
CA11326ALT,Wool Pebble,Alternative Flooring,Carpet,100% Wool,4,80.83333333333334,97.0,Brighton,wool-pebble-brighton,product-images/carpet/alternative-flooring/wool-pebble/wool-pebble-brighton.jpg
CA11326ALT,Wool Pebble,Alternative Flooring,Carpet,100% Wool,4,80.83333333333334,97.0,Omaha,wool-pebble-omaha,product-images/carpet/alternative-flooring/wool-pebble/wool-pebble-omaha.jpg
CA11326ALT,Wool Pebble,Alternative Flooring,Carpet,100% Wool,4,80.83333333333334,97.0,Portloe,wool-pebble-portloe,product-images/carpet/alternative-flooring/wool-pebble/wool-pebble-portloe.jpg
CA13611ALT,Wool Tipple,Alternative Flooring,Carpet,100% Wool,4 | 5,56.66666666666667,68.0,Amaro,wool-tipple-amaro,product-images/carpet/alternative-flooring/wool-tipple/wool-tipple-amaro.jpg
CA13611ALT,Wool Tipple,Alternative Flooring,Carpet,100% Wool,4 | 5,56.66666666666667,68.0,Aurum,wool-tipple-aurum,product-images/carpet/alternative-flooring/wool-tipple/wool-tipple-aurum.jpg
CA13611ALT,Wool Tipple,Alternative Flooring,Carpet,100% Wool,4 | 5,56.66666666666667,68.0,Galliano,wool-tipple-galliano,product-images/carpet/alternative-flooring/wool-tipple/wool-tipple-galliano.jpg
CA13611ALT,Wool Tipple,Alternative Flooring,Carpet,100% Wool,4 | 5,56.66666666666667,68.0,Kahlua,wool-tipple-kahlua,product-images/carpet/alternative-flooring/wool-tipple/wool-tipple-kahlua.jpg
CA13611ALT,Wool Tipple,Alternative Flooring,Carpet,100% Wool,4 | 5,56.66666666666667,68.0,Mesi,wool-tipple-mesi,product-images/carpet/alternative-flooring/wool-tipple/wool-tipple-mesi.jpg
CA13611ALT,Wool Tipple,Alternative Flooring,Carpet,100% Wool,4 | 5,56.66666666666667,68.0,Moonshine,wool-tipple-moonshine,product-images/carpet/alternative-flooring/wool-tipple/wool-tipple-moonshine.jpg
CA13611ALT,Wool Tipple,Alternative Flooring,Carpet,100% Wool,4 | 5,56.66666666666667,68.0,Prunelle,wool-tipple-prunelle,product-images/carpet/alternative-flooring/wool-tipple/wool-tipple-prunelle.jpg
CA45860ART,Eleganza,Artisan Luxury Flooring,Carpet,100% Polyester,4 | 5,37.5,45.0,Avena,eleganza-avena,product-images/carpet/artisan-luxury-flooring/eleganza/eleganza-avena.jpg
CA45860ART,Eleganza,Artisan Luxury Flooring,Carpet,100% Polyester,4 | 5,37.5,45.0,Balena,eleganza-balena,product-images/carpet/artisan-luxury-flooring/eleganza/eleganza-balena.jpg
CA45860ART,Eleganza,Artisan Luxury Flooring,Carpet,100% Polyester,4 | 5,37.5,45.0,Bianco,eleganza-bianco,product-images/carpet/artisan-luxury-flooring/eleganza/eleganza-bianco.jpg
CA45860ART,Eleganza,Artisan Luxury Flooring,Carpet,100% Polyester,4 | 5,37.5,45.0,Nebbia,eleganza-nebbia,product-images/carpet/artisan-luxury-flooring/eleganza/eleganza-nebbia.jpg
CA45860ART,Eleganza,Artisan Luxury Flooring,Carpet,100% Polyester,4 | 5,37.5,45.0,Nero,eleganza-nero,product-images/carpet/artisan-luxury-flooring/eleganza/eleganza-nero.jpg
CA45860ART,Eleganza,Artisan Luxury Flooring,Carpet,100% Polyester,4 | 5,37.5,45.0,Panna,eleganza-panna,product-images/carpet/artisan-luxury-flooring/eleganza/eleganza-panna.jpg
CA45860ART,Eleganza,Artisan Luxury Flooring,Carpet,100% Polyester,4 | 5,37.5,45.0,Zanna,eleganza-zanna,product-images/carpet/artisan-luxury-flooring/eleganza/eleganza-zanna.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Alessia,lusso-alessia,product-images/carpet/artisan-luxury-flooring/lusso/lusso-alessia.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Cristina,lusso-cristina,product-images/carpet/artisan-luxury-flooring/lusso/lusso-cristina.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Elenora,lusso-elenora,product-images/carpet/artisan-luxury-flooring/lusso/lusso-elenora.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Eva,lusso-eva,product-images/carpet/artisan-luxury-flooring/lusso/lusso-eva.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Fabiana,lusso-fabiana,product-images/carpet/artisan-luxury-flooring/lusso/lusso-fabiana.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Francesca,lusso-francesca,product-images/carpet/artisan-luxury-flooring/lusso/lusso-francesca.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Lucia,lusso-lucia,product-images/carpet/artisan-luxury-flooring/lusso/lusso-lucia.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Maria,lusso-maria,product-images/carpet/artisan-luxury-flooring/lusso/lusso-maria.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Mia,lusso-mia,product-images/carpet/artisan-luxury-flooring/lusso/lusso-mia.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Serafina,lusso-serafina,product-images/carpet/artisan-luxury-flooring/lusso/lusso-serafina.jpg
CA86482ART,Lusso,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,67.5,81.0,Stella,lusso-stella,product-images/carpet/artisan-luxury-flooring/lusso/lusso-stella.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Florence,seta-florence,product-images/carpet/artisan-luxury-flooring/seta/seta-florence.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Genoa,seta-genoa,product-images/carpet/artisan-luxury-flooring/seta/seta-genoa.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Milan,seta-milan,product-images/carpet/artisan-luxury-flooring/seta/seta-milan.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Modena,seta-modena,product-images/carpet/artisan-luxury-flooring/seta/seta-modena.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Monza,seta-monza,product-images/carpet/artisan-luxury-flooring/seta/seta-monza.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Naples,seta-naples,product-images/carpet/artisan-luxury-flooring/seta/seta-naples.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Parma,seta-parma,product-images/carpet/artisan-luxury-flooring/seta/seta-parma.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Roma,seta-roma,product-images/carpet/artisan-luxury-flooring/seta/seta-roma.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Venice,seta-venice,product-images/carpet/artisan-luxury-flooring/seta/seta-venice.jpg
CA25381ART,Seta,Artisan Luxury Flooring,Carpet,100% Nylon,4 | 5,44.16666666666667,53.0,Verona,seta-verona,product-images/carpet/artisan-luxury-flooring/seta/seta-verona.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility B10020,imperial-humility-b10020,product-images/carpet/best-wool-carpets/imperial/imperial-humility-b10020.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility B10021,imperial-humility-b10021,product-images/carpet/best-wool-carpets/imperial/imperial-humility-b10021.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility B10022,imperial-humility-b10022,product-images/carpet/best-wool-carpets/imperial/imperial-humility-b10022.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility B40030,imperial-humility-b40030,product-images/carpet/best-wool-carpets/imperial/imperial-humility-b40030.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility B40031,imperial-humility-b40031,product-images/carpet/best-wool-carpets/imperial/imperial-humility-b40031.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility B40037,imperial-humility-b40037,product-images/carpet/best-wool-carpets/imperial/imperial-humility-b40037.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility B70018,imperial-humility-b70018,product-images/carpet/best-wool-carpets/imperial/imperial-humility-b70018.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility D10020,imperial-humility-d10020,product-images/carpet/best-wool-carpets/imperial/imperial-humility-d10020.jpg
CA84953BES,Imperial,Best Wool Carpets,Carpet,100% NZ Wool,5,54.16666666666667,65.0,Humility E40012,imperial-humility-e40012,product-images/carpet/best-wool-carpets/imperial/imperial-humility-e40012.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Buoy,lupo-buoy,product-images/carpet/cavalier-carpets/lupo/lupo-buoy.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Deck,lupo-deck,product-images/carpet/cavalier-carpets/lupo/lupo-deck.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Hammock,lupo-hammock,product-images/carpet/cavalier-carpets/lupo/lupo-hammock.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Keel,lupo-keel,product-images/carpet/cavalier-carpets/lupo/lupo-keel.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Mast,lupo-mast,product-images/carpet/cavalier-carpets/lupo/lupo-mast.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Rope,lupo-rope,product-images/carpet/cavalier-carpets/lupo/lupo-rope.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Sail,lupo-sail,product-images/carpet/cavalier-carpets/lupo/lupo-sail.jpg
CA21066CAV,Lupo,Cavalier Carpets,Carpet,100% Wool,4 | 5,36.666666666666664,44.0,Spinnaker,lupo-spinnaker,product-images/carpet/cavalier-carpets/lupo/lupo-spinnaker.jpg
CA52947CAV,Millstone,Cavalier Carpets,Carpet,100% Wool,4 | 5,45.0,54.0,Bedrock,millstone-bedrock,product-images/carpet/cavalier-carpets/millstone/millstone-bedrock.jpg
CA52947CAV,Millstone,Cavalier Carpets,Carpet,100% Wool,4 | 5,45.0,54.0,Burrstone,millstone-burrstone,product-images/carpet/cavalier-carpets/millstone/millstone-burrstone.jpg
CA52947CAV,Millstone,Cavalier Carpets,Carpet,100% Wool,4 | 5,45.0,54.0,Chert,millstone-chert,product-images/carpet/cavalier-carpets/millstone/millstone-chert.jpg
CA52947CAV,Millstone,Cavalier Carpets,Carpet,100% Wool,4 | 5,45.0,54.0,Forggart,millstone-forggart,product-images/carpet/cavalier-carpets/millstone/millstone-forggart.jpg
CA52947CAV,Millstone,Cavalier Carpets,Carpet,100% Wool,4 | 5,45.0,54.0,Furrow,millstone-furrow,product-images/carpet/cavalier-carpets/millstone/millstone-furrow.jpg
CA52947CAV,Millstone,Cavalier Carpets,Carpet,100% Wool,4 | 5,45.0,54.0,Quern,millstone-quern,product-images/carpet/cavalier-carpets/millstone/millstone-quern.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Cardwell,cavendish-cardwell,product-images/carpet/clarendon-carpets/cavendish/cavendish-cardwell.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Dolomite,cavendish-dolomite,product-images/carpet/clarendon-carpets/cavendish/cavendish-dolomite.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Flannel,cavendish-flannel,product-images/carpet/clarendon-carpets/cavendish/cavendish-flannel.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Heron,cavendish-heron,product-images/carpet/clarendon-carpets/cavendish/cavendish-heron.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Millstone,cavendish-millstone,product-images/carpet/clarendon-carpets/cavendish/cavendish-millstone.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Nettle,cavendish-nettle,product-images/carpet/clarendon-carpets/cavendish/cavendish-nettle.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Nomad,cavendish-nomad,product-images/carpet/clarendon-carpets/cavendish/cavendish-nomad.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Pumice,cavendish-pumice,product-images/carpet/clarendon-carpets/cavendish/cavendish-pumice.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Putty,cavendish-putty,product-images/carpet/clarendon-carpets/cavendish/cavendish-putty.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Seafoam,cavendish-seafoam,product-images/carpet/clarendon-carpets/cavendish/cavendish-seafoam.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Seal,cavendish-seal,product-images/carpet/clarendon-carpets/cavendish/cavendish-seal.jpg
CA38361CLA,Cavendish,Clarendon Carpets,Carpet,"50% Wool, 50% PP",4 | 5,34.166666666666664,41.0,Shanty,cavendish-shanty,product-images/carpet/clarendon-carpets/cavendish/cavendish-shanty.jpg
CA30457CLA,Chigwell,Clarendon Carpets,Carpet,"50% Wool, 50% Synthetic",4 | 5,17.5,21.0,Ripple Bark,chigwell-ripple-bark,product-images/carpet/clarendon-carpets/chigwell/chigwell-ripple-bark.jpg
