Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Sensation Heathers Almond Mousse (4 M),CA41459COR-226FE,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers Almond Mousse 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Almond Mousse (5 M),CA41459COR-062A3,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers Almond Mousse  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Alpine Stone (4 M),CA41459COR-5237F,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Alpine Stone 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Alpine Stone (5 M),CA41459COR-C9376,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Alpine Stone  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Bergan Frost (4 M),CA41459COR-E1D3B,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Bergan Frost 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Bergan Frost (5 M),CA41459COR-5FE64,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Bergan Frost  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Canyon Glow (4 M),CA41459COR-11BEF,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Canyon Glow 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Canyon Glow (5 M),CA41459COR-52883,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Canyon Glow  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Coral White (4 M),CA41459COR-5510B,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Coral White 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Coral White (5 M),CA41459COR-86A2C,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Coral White  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Crescent Moon (4 M),CA41459COR-7AE26,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Crescent Moon 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Crescent Moon (5 M),CA41459COR-55E4A,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Crescent Moon  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Dark Crystal (4 M),CA41459COR-92A83,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Dark Crystal 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Dark Crystal (5 M),CA41459COR-CFC11,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Dark Crystal  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Dunmore Creek (4 M),CA41459COR-2ABCC,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Dunmore Creek 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Dunmore Creek (5 M),CA41459COR-2A6E6,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Dunmore Creek  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Greyhound (4 M),CA41459COR-12F41,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Greyhound 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Greyhound (5 M),CA41459COR-63456,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Greyhound  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Jute (4 M),CA41459COR-55CF2,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Jute 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Jute (5 M),CA41459COR-52EBF,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Jute  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Lakeland Mist (4 M),CA41459COR-98F59,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Lakeland Mist 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Lakeland Mist (5 M),CA41459COR-C854D,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Lakeland Mist  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Macadamia (4 M),CA41459COR-253DD,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Macadamia 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Macadamia (5 M),CA41459COR-86BB4,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Macadamia  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Ocean Tide (4 M),CA41459COR-854C7,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Ocean Tide 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Ocean Tide (5 M),CA41459COR-4ECF8,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Ocean Tide  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Riga Surf (4 M),CA41459COR-F4D65,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Riga Surf 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Riga Surf (5 M),CA41459COR-470FD,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Riga Surf  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Sable (4 M),CA41459COR-4ADA8,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Heathers  Sable 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Heathers Sable (5 M),CA41459COR-1AA4C,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Heathers  Sable  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Ammonite (4 M),CA49570COR-E7CF7,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original Ammonite 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Ammonite (5 M),CA49570COR-339C6,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original Ammonite  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Arctic Grey (4 M),CA49570COR-E7B0F,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Arctic Grey 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Arctic Grey (5 M),CA49570COR-38A6E,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Arctic Grey  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Atlantic Seal (4 M),CA49570COR-2406D,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Atlantic Seal 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Atlantic Seal (5 M),CA49570COR-EA46C,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Atlantic Seal  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Basalt (4 M),CA49570COR-60AF3,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Basalt 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Basalt (5 M),CA49570COR-3AF5B,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Basalt  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Cambrian Stone (4 M),CA49570COR-D2F27,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Cambrian Stone 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Cambrian Stone (5 M),CA49570COR-E741F,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Cambrian Stone  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Cape Diamond (4 M),CA49570COR-1B19F,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Cape Diamond 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Cape Diamond (5 M),CA49570COR-430B3,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Cape Diamond  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Dusky Rose (4 M),CA49570COR-75241,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Dusky Rose 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Dusky Rose (5 M),CA49570COR-AD6B7,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Dusky Rose  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Feather (4 M),CA49570COR-5D840,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Feather 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Feather (5 M),CA49570COR-F933D,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Feather  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Icing Sugar (4 M),CA49570COR-A7650,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Icing Sugar 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Icing Sugar (5 M),CA49570COR-CECFF,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Icing Sugar  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Light Taupe (4 M),CA49570COR-48CCA,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Light Taupe 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Light Taupe (5 M),CA49570COR-D9268,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Light Taupe  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Lilac Stone (4 M),CA49570COR-B3345,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Lilac Stone 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Lilac Stone (5 M),CA49570COR-C2E39,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Lilac Stone  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Lone Star (4 M),CA49570COR-FA884,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Lone Star 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Lone Star (5 M),CA49570COR-BEC3A,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Lone Star  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Monterey Sand (4 M),CA49570COR-FD57F,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Monterey Sand 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Monterey Sand (5 M),CA49570COR-7404A,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Monterey Sand  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Mother of Pearl (4 M),CA49570COR-05CF4,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Mother of Pearl 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Mother of Pearl (5 M),CA49570COR-FAE1E,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Mother of Pearl  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Northern Sky (4 M),CA49570COR-84512,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Northern Sky 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Northern Sky (5 M),CA49570COR-1D788,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Northern Sky  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Rydal Stone (4 M),CA49570COR-E6EB6,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Rydal Stone 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Rydal Stone (5 M),CA49570COR-A421A,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Rydal Stone  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Shale Grey (4 M),CA49570COR-60CB9,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Shale Grey 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Shale Grey (5 M),CA49570COR-C0CAC,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Shale Grey  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Siberian Mink (4 M),CA49570COR-4D046,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Siberian Mink 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Siberian Mink (5 M),CA49570COR-6EA25,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Siberian Mink  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Soft Orchid (4 M),CA49570COR-D516B,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Soft Orchid 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Soft Orchid (5 M),CA49570COR-02506,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Soft Orchid  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Ventura Opal (4 M),CA49570COR-2A9BB,Cormar Carpets,57.64,57.64,110.0,Carpet,Carpet,Cormar Carpets Sensation Original  Ventura Opal 4,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sensation Original Ventura Opal (5 M),CA49570COR-7105C,Cormar Carpets,72.05,72.05,137.5,Carpet,Carpet,Cormar Carpets Sensation Original  Ventura Opal  5,"Price per SQM: £33.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Aldeburgh Ash (4 M),CA68905COR-C11EC,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold Aldeburgh Ash 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Aldeburgh Ash (5 M),CA68905COR-CB35C,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold Aldeburgh Ash  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Barnham Beech (4 M),CA68905COR-1EAE7,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Barnham Beech 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Barnham Beech (5 M),CA68905COR-4D871,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Barnham Beech  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Carlton Cream (4 M),CA68905COR-067D2,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Carlton Cream 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Carlton Cream (5 M),CA68905COR-B0C6A,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Carlton Cream  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Cavenham Chrome (4 M),CA68905COR-1E26B,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Cavenham Chrome 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Cavenham Chrome (5 M),CA68905COR-A12A6,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Cavenham Chrome  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Chilton Canvas (4 M),CA68905COR-5EB56,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Chilton Canvas 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Chilton Canvas (5 M),CA68905COR-C1913,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Chilton Canvas  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Cransford Cloud (4 M),CA68905COR-53BC6,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Cransford Cloud 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Cransford Cloud (5 M),CA68905COR-14810,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Cransford Cloud  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Dunstan Dove (4 M),CA68905COR-C2668,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Dunstan Dove 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Dunstan Dove (5 M),CA68905COR-0DFA2,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Dunstan Dove  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Fairhaven Flax (4 M),CA68905COR-BB77E,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Fairhaven Flax 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Fairhaven Flax (5 M),CA68905COR-AE9B4,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Fairhaven Flax  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Farnham Fleece (4 M),CA68905COR-CA6C9,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Farnham Fleece 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Farnham Fleece (5 M),CA68905COR-AE78F,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Farnham Fleece  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Houghton Honey (4 M),CA68905COR-41D20,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Houghton Honey 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Houghton Honey (5 M),CA68905COR-EEB35,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Houghton Honey  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Marlesford Mist (4 M),CA68905COR-06048,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Marlesford Mist 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Marlesford Mist (5 M),CA68905COR-ABD6D,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Marlesford Mist  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Moulton Moon (4 M),CA68905COR-C666C,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Moulton Moon 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Moulton Moon (5 M),CA68905COR-5E335,Cormar Carpets,80.5,80.5,154.16666666666669,Carpet,Carpet,Cormar Carpets Southwold  Moulton Moon  5,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Southwold Pakenham Parchment (4 M),CA68905COR-BCA16,Cormar Carpets,64.4,64.4,123.33333333333334,Carpet,Carpet,Cormar Carpets Southwold  Pakenham Parchment 4,"Price per SQM: £37.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
