Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Deco Plains Ash (4 M),CA93575HUG-6B076,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains Ash 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Ash (5 M),CA93575HUG-42184,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains Ash  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Biscuit (4 M),CA93575HUG-9DA90,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Biscuit 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Biscuit (5 M),CA93575HUG-4043F,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Biscuit  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Black (4 M),CA93575HUG-29F58,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Black 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Black (5 M),CA93575HUG-F924E,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Black  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Camel (4 M),CA93575HUG-9B911,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Camel 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Camel (5 M),CA93575HUG-461DD,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Camel  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Dove Grey (4 M),CA93575HUG-46075,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Dove Grey 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Dove Grey (5 M),CA93575HUG-47E58,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Dove Grey  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Elm (4 M),CA93575HUG-02043,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Elm 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Elm (5 M),CA93575HUG-4ADF6,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Elm  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Grape (4 M),CA93575HUG-17792,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Grape 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Grape (5 M),CA93575HUG-E3B11,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Grape  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Harvest Beige (4 M),CA93575HUG-A74D1,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Harvest Beige 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Harvest Beige (5 M),CA93575HUG-32BFA,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Harvest Beige  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Italian Stone (4 M),CA93575HUG-7745E,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Italian Stone 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Italian Stone (5 M),CA93575HUG-5078B,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Italian Stone  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Maple (4 M),CA93575HUG-D4327,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Maple 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Maple (5 M),CA93575HUG-CE7BB,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Maple  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Miami Grey (4 M),CA93575HUG-07340,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Miami Grey 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Miami Grey (5 M),CA93575HUG-AC4D4,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Miami Grey  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Pale Mauve (4 M),CA93575HUG-9DB47,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Pale Mauve 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Pale Mauve (5 M),CA93575HUG-7C629,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Pale Mauve  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Sand (4 M),CA93575HUG-BB169,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Sand 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Sand (5 M),CA93575HUG-3DB1F,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Sand  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Sandstone (4 M),CA93575HUG-E5BA0,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Sandstone 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Sandstone (5 M),CA93575HUG-317BE,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Sandstone  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Seasalt (4 M),CA93575HUG-62A13,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Seasalt 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Seasalt (5 M),CA93575HUG-34E9E,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Seasalt  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Seaspray (4 M),CA93575HUG-018E9,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Seaspray 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Seaspray (5 M),CA93575HUG-6D1E2,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Seaspray  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Shale (4 M),CA93575HUG-A2E8F,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Shale 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Shale (5 M),CA93575HUG-3841B,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Shale  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Siesta (4 M),CA93575HUG-A25A0,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Siesta 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Siesta (5 M),CA93575HUG-B0F39,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Siesta  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Sky (4 M),CA93575HUG-D77E3,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Sky 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Sky (5 M),CA93575HUG-F36DF,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Sky  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Snow White (4 M),CA93575HUG-29DA7,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Plains  Snow White 4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Plains Snow White (5 M),CA93575HUG-B8545,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Plains  Snow White  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Balham Stripe (1 M),CA61089HUG-3FD0A,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe Balham Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Balham Stripe (4 M),CA61089HUG-BBB63,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe Balham Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Balham Stripe (5 M),CA61089HUG-90C41,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe Balham Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Chelsea Stripe (1 M),CA61089HUG-249B9,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Chelsea Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Chelsea Stripe (4 M),CA61089HUG-9BD0A,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Chelsea Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Chelsea Stripe (5 M),CA61089HUG-EE0A0,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Chelsea Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Earth Stripe (1 M),CA61089HUG-E0BD5,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Earth Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Earth Stripe (4 M),CA61089HUG-2F13A,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Earth Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Earth Stripe (5 M),CA61089HUG-8A2DA,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Earth Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Greenwich Stripe (1 M),CA61089HUG-7C3F9,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Greenwich Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Greenwich Stripe (4 M),CA61089HUG-9EA77,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Greenwich Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Greenwich Stripe (5 M),CA61089HUG-CD2FD,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Greenwich Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Hampstead Stripe (1 M),CA61089HUG-FCD86,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Hampstead Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Hampstead Stripe (4 M),CA61089HUG-0C23C,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Hampstead Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Hampstead Stripe (5 M),CA61089HUG-E0062,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Hampstead Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Kensington Stripe (1 M),CA61089HUG-6A733,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Kensington Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Kensington Stripe (4 M),CA61089HUG-CCEB6,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Kensington Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Kensington Stripe (5 M),CA61089HUG-9A0B2,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Kensington Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Kingston Stripe (1 M),CA61089HUG-A627D,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Kingston Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Kingston Stripe (4 M),CA61089HUG-C3A83,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Kingston Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Kingston Stripe (5 M),CA61089HUG-32B92,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Kingston Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Marylebone Stripe (1 M),CA61089HUG-7107E,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Marylebone Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Marylebone Stripe (4 M),CA61089HUG-323DA,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Marylebone Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Marylebone Stripe (5 M),CA61089HUG-1893C,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Marylebone Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Mayfair Stripe (1 M),CA61089HUG-DD823,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Mayfair Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Mayfair Stripe (4 M),CA61089HUG-CF6C7,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Mayfair Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Mayfair Stripe (5 M),CA61089HUG-B50EF,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Mayfair Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Notting Hill Stripe (1 M),CA61089HUG-11001,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Notting Hill Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Notting Hill Stripe (4 M),CA61089HUG-369D5,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Notting Hill Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Notting Hill Stripe (5 M),CA61089HUG-09C0E,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Notting Hill Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Richmond Stripe (1 M),CA61089HUG-42504,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Richmond Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Richmond Stripe (4 M),CA61089HUG-439DC,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Richmond Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Richmond Stripe (5 M),CA61089HUG-E4662,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Richmond Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Sophia Stripe (1 M),CA61089HUG-2A212,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Sophia Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Sophia Stripe (4 M),CA61089HUG-0CA0B,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Sophia Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Sophia Stripe (5 M),CA61089HUG-31BE3,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Sophia Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Westminster Stripe (1 M),CA61089HUG-9AD82,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Westminster Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Westminster Stripe (4 M),CA61089HUG-9BD34,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Westminster Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Westminster Stripe (5 M),CA61089HUG-0923F,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Westminster Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Wimbledon Stripe (1 M),CA61089HUG-A7E88,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Wimbledon Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Wimbledon Stripe (4 M),CA61089HUG-44266,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Wimbledon Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Wimbledon Stripe (5 M),CA61089HUG-DE839,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Wimbledon Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Woodland Stripe (1 M),CA61089HUG-6B1B1,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Woodland Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Woodland Stripe (4 M),CA61089HUG-1CF08,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Woodland Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Stripe Woodland Stripe (5 M),CA61089HUG-8717A,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Stripe  Woodland Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Belgravia Stripe (1 M),CA13717HUG-0A14E,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone Belgravia Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Belgravia Stripe (4 M),CA13717HUG-2AF93,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone Belgravia Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Belgravia Stripe (5 M),CA13717HUG-C2D60,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone Belgravia Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Bermondsey Stripe (1 M),CA13717HUG-04CF1,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Bermondsey Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Bermondsey Stripe (4 M),CA13717HUG-08955,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Bermondsey Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Bermondsey Stripe (5 M),CA13717HUG-CBFCD,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Bermondsey Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Compass Stripe (1 M),CA13717HUG-83691,Hugh Mackay,20.14,20.14,35.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Compass Stripe 1,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Compass Stripe (4 M),CA13717HUG-F0731,Hugh Mackay,80.56,80.56,140.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Compass Stripe  4,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Deco Two-Tone Compass Stripe (5 M),CA13717HUG-9164C,Hugh Mackay,100.7,100.7,175.0,Carpet,Carpet,Hugh Mackay Deco Two-Tone  Compass Stripe  5,"Price per SQM: £42.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
